 3.45610-13 2.30184-14 1.33509-15 7.32343-17 1.20177-17 1.45755-173031 6  519011
 3.546667+7 7.195786-9 1.988475-9 3.40863-10 4.21404-11 4.07056-123031 6  519012
 3.22546-13 2.16824-14 1.26136-15 5.08593-17 4.63407-19 1.41276-173031 6  519013
 3.640000+7 6.422813-9 1.790036-9 3.09285-10 3.85458-11 3.75372-123031 6  519014
 2.99855-13 2.03158-14 1.22879-15 5.61556-17-1.20189-17-9.91223-183031 6  519015
 3.733333+7 5.710585-9 1.604964-9 2.79538-10 3.51238-11 3.44871-123031 6  519016
 2.77775-13 1.89843-14 1.14541-15 5.59597-17 5.40705-18-9.20435-183031 6  519017
 3.826667+7 5.060487-9 1.434142-9 2.51817-10 3.19028-11 3.15860-123031 6  519018
 2.56515-13 1.76402-14 1.07341-15 7.55703-17 3.29345-18-7.39042-183031 6  519019
 3.920000+7 4.471707-9 1.277811-9 2.26210-10 2.88985-11 2.88531-123031 6  519020
 2.36337-13 1.64003-14 9.96991-16 6.79112-17-7.91379-18-9.81732-183031 6  519021
 4.013333+7 3.942456-9 1.135906-9 2.02757-10 2.61216-11 2.63032-123031 6  519022
 2.17307-13 1.52203-14 9.00516-16 3.70231-17 2.50526-17 1.49102-173031 6  519023
 4.106667+7 3.470861-9 1.008306-9 1.81490-10 2.35817-11 2.39504-123031 6  519024
 1.99573-13 1.40926-14 8.55885-16 4.70430-17 2.07599-17 1.37052-173031 6  519025
 4.200000+7 3.054957-9 8.94841-10 1.62432-10 2.12880-11 2.18097-123031 6  519026
 1.83328-13 1.30439-14 7.98808-16 5.30861-17 7.23830-18-3.25008-183031 6  519027
 4.293333+7 2.692717-9 7.95301-10 1.45601-10 1.92492-11 1.98951-123031 6  519028
 1.68723-13 1.21355-14 7.67175-16 4.96328-17 4.25137-18 1.50534-183031 6  519029
 4.386667+7 2.382063-9 7.09440-10 1.31009-10 1.74736-11 1.82214-123031 6  519030
 1.55907-13 1.13108-14 7.13905-16 4.26452-17 8.12586-18 3.89735-183031 6  519031
 4.480000+7 2.120876-9 6.36982-10 1.18664-10 1.59693-11 1.68041-123031 6  519032
 1.45097-13 1.06148-14 6.73670-16 3.96373-17 8.33641-19-1.54332-183031 6  519033
 4.573333+7 1.906445-9 5.77450-10 1.08532-10 1.47388-11 1.56519-123031 6  519034
 1.36402-13 1.00683-14 6.41426-16 3.66631-17 2.54705-18-1.51081-183031 6  519035
 4.666667+7 1.735179-9 5.30067-10 1.00521-10 1.37763-11 1.47655-123031 6  519036
 1.29867-13 9.67485-15 6.19842-16 3.41485-17 5.06610-18 1.81588-193031 6  519037
 4.760000+7 1.603624-9 4.94073-10 9.45416-11 1.30765-11 1.41460-123031 6  519038
 1.25597-13 9.46767-15 6.32485-16 4.27493-17-3.92927-18-6.47109-183031 6  519039
 4.853333+7 1.493323-9 4.64015-10 8.95924-11 1.25066-11 1.36561-123031 6  519040
 1.22392-13 9.30824-15 6.20455-16 3.13137-17-7.87083-18-4.35718-183031 6  519041
 4.946667+7 1.395373-9 4.37258-10 8.51874-11 1.20015-11 1.32268-123031 6  519042
 1.19662-13 9.17809-15 6.02903-16 2.89319-17-3.66028-18-2.08462-183031 6  519043
 5.040000+7 1.308610-9 4.13525-10 8.12875-11 1.15574-11 1.28557-123031 6  519044
 1.17383-13 9.09500-15 6.13353-16 3.55942-17-2.72430-20-1.59831-183031 6  519045
 5.133333+7 1.232130-9 3.92612-10 7.78669-11 1.11725-11 1.25428-123031 6  519046
 1.15590-13 9.02900-15 6.03169-16 2.73149-17-5.91746-18-4.43688-183031 6  519047
 5.226667+7 1.164454-9 3.74128-10 7.48615-11 1.08393-11 1.22810-123031 6  519048
 1.14218-13 8.99863-15 6.14171-16 4.04918-17 6.39820-18 1.97856-183031 6  519049
 5.320000+7 1.102351-9 3.57107-10 7.20913-11 1.05335-11 1.20447-123031 6  519050
 1.13069-13 8.99349-15 6.12224-16 3.53471-17 3.06144-18-2.44595-183031 6  519051
 5.413333+7 1.043536-9 3.40854-10 6.94238-11 1.02366-11 1.18136-123031 6  519052
 1.11934-13 8.99272-15 6.30386-16 4.16109-17 3.15979-18 1.06335-183031 6  519053
 5.506667+7 9.87735-10 3.25301-10 6.68486-11 9.94740-12 1.15865-123031 6  519054
 1.10807-13 8.98419-15 6.30153-16 4.26075-17 7.16833-18 3.86508-183031 6  519055
 5.600000+7 9.34806-10 3.10422-10 6.43630-11 9.66574-12 1.13635-123031 6  519056
 1.09694-13 8.97659-15 6.34925-16 3.78692-17 1.64302-18 3.32907-193031 6  519057
 5.693333+7 8.84612-10 2.96192-10 6.19642-11 9.39146-12 1.11443-123031 6  519058
 1.08591-13 8.97282-15 6.40115-16 3.46368-17-3.96977-19 1.32006-193031 6  519059
 5.786667+7 8.37018-10 2.82582-10 5.96495-11 9.12437-12 1.09289-123031 6  519060
 1.07497-13 8.96796-15 6.49922-16 3.93282-17-1.52352-18-2.87176-183031 6  519061
 5.880000+7 7.91899-10 2.69570-10 5.74162-11 8.86429-12 1.07173-123031 6  519062
 1.06417-13 8.95713-15 6.51870-16 3.92520-17 1.80164-18 3.52714-183031 6  519063
 5.973333+7 7.49131-10 2.57129-10 5.52616-11 8.61107-12 1.05093-123031 6  519064
 1.05343-13 8.95665-15 6.62499-16 4.33679-17 2.30585-18-6.47908-193031 6  519065
 6.066667+7 7.08596-10 2.45237-10 5.31830-11 8.36449-12 1.03050-123031 6  519066
 1.04278-13 8.94943-15 6.69353-16 4.24579-17 1.98197-18 2.55374-183031 6  519067
 6.160000+7 6.70183-10 2.33869-10 5.11778-11 8.12440-12 1.01041-123031 6  519068
 1.03221-13 8.94325-15 6.75072-16 4.75766-17 2.08760-18-3.73079-193031 6  519069
 6.253333+7 6.33783-10 2.23004-10 4.92436-11 7.89058-12 9.90653-133031 6  519070
 1.02174-13 8.93829-15 6.80337-16 4.44537-17 2.67805-18 2.09336-183031 6  519071
 6.346667+7 5.99294-10 2.12620-10 4.73777-11 7.66287-12 9.71227-133031 6  519072
 1.01131-13 8.93281-15 6.84798-16 4.55694-17 2.40950-18-1.61845-193031 6  519073
 6.440000+7 5.66618-10 2.02695-10 4.55777-11 7.44109-12 9.52126-133031 6  519074
 1.00097-13 8.92676-15 6.94014-16 4.54681-17-1.30766-18-8.68919-193031 6  519075
 6.533333+7 5.35660-10 1.93210-10 4.38412-11 7.22503-12 9.33319-133031 6  519076
 9.90668-14 8.91921-15 6.95215-16 5.02433-17 4.63511-18-4.01312-193031 6  519077
 6.626667+7 5.06331-10 1.84146-10 4.21659-11 7.01454-12 9.14814-133031 6  519078
 9.80415-14 8.91484-15 7.03932-16 4.75001-17 1.49224-18 3.74958-203031 6  519079
 6.720000+7 4.78546-10 1.75483-10 4.05495-11 6.80942-12 8.96589-133031 6  519080
 9.70174-14 8.90667-15 7.09357-16 4.98604-17 4.33607-18 1.40240-183031 6  519081
 6.813333+7 4.52225-10 1.67203-10 3.89897-11 6.60950-12 8.78642-133031 6  519082
 9.59985-14 8.89965-15 7.17118-16 5.03864-17 1.27645-18-9.39890-193031 6  519083
 6.906667+7 4.27289-10 1.59290-10 3.74845-11 6.41460-12 8.60952-133031 6  519084
 9.49807-14 8.89066-15 7.24093-16 5.27850-17 1.21731-18-1.37258-183031 6  519085
 7.000000+7 4.03667-10 1.51727-10 3.60318-11 6.22454-12 8.43506-133031 6  519086
 9.39644-14 8.88048-15 7.24482-16 5.21500-17 6.90521-18 2.38442-183031 6  519087
 7.093333+7 3.81287-10 1.44497-10 3.46294-11 6.03917-12 8.26300-133031 6  519088
 9.29443-14 8.87193-15 7.34760-16 5.30473-17 3.20705-18 1.76408-193031 6  519089
 7.186667+7 3.60084-10 1.37586-10 3.32755-11 5.85830-12 8.09312-133031 6  519090
 9.19186-14 8.85951-15 7.42941-16 5.56550-17 3.33789-18-2.32200-193031 6  519091
 7.280000+7 3.39995-10 1.30978-10 3.19681-11 5.68176-12 7.92542-133031 6  519092
 9.08989-14 8.84630-15 7.47657-16 5.65068-17 2.78409-18-8.43995-193031 6  519093
 7.373333+7 3.20960-10 1.24660-10 3.07054-11 5.50939-12 7.75958-133031 6  519094
 8.98713-14 8.83674-15 7.53423-16 5.54266-17 4.45335-18 1.02973-183031 6  519095
 7.466667+7 3.02922-10 1.18619-10 2.94855-11 5.34103-12 7.59561-133031 6  519096
 8.88326-14 8.81785-15 7.60319-16 5.87795-17 4.77104-18 3.48253-193031 6  519097
 7.560000+7 2.85828-10 1.12841-10 2.83068-11 5.17652-12 7.43337-133031 6  519098
 8.77926-14 8.80127-15 7.65949-16 5.92765-17 4.29469-18-1.01557-193031 6  519099
 7.653333+7 2.69627-10 1.07314-10 2.71674-11 5.01569-12 7.27261-133031 6  519100
 8.67399-14 8.78374-15 7.72904-16 5.92099-17 2.98214-18-2.83556-193031 6  519101
 7.746667+7 2.54269-10 1.02026-10 2.60659-11 4.85839-12 7.11326-133031 6  519102
 8.56751-14 8.76195-15 7.79064-16 6.02357-17 2.99595-18-3.62101-203031 6  519103
 7.840000+7 2.39709-10 9.69655-11 2.50005-11 4.70444-12 6.95518-133031 6  519104
 8.45998-14 8.73714-15 7.83454-16 6.13801-17 3.65724-18 6.76728-213031 6  519105
 7.933333+7 2.25904-10 9.21222-11 2.39697-11 4.55371-12 6.79819-133031 6  519106
 8.35068-14 8.70809-15 7.87768-16 6.30052-17 4.97081-18 4.89363-193031 6  519107
 8.026667+7 2.12812-10 8.74852-11 2.29720-11 4.40602-12 6.64205-133031 6  519108
 8.23953-14 8.68000-15 7.95357-16 6.49820-17 4.45876-18-8.97270-203031 6  519109
 8.120000+7 2.00394-10 8.30446-11 2.20060-11 4.26123-12 6.48675-133031 6  519110
 8.12695-14 8.64628-15 7.97773-16 6.43581-17 4.80070-18 4.75508-193031 6  519111
 8.213333+7 1.88612-10 7.87907-11 2.10702-11 4.11917-12 6.33194-133031 6  519112
 8.01132-14 8.60767-15 8.04654-16 6.75784-17 5.01549-18 1.08811-193031 6  519113
 8.306667+7 1.77430-10 7.47143-11 2.01631-11 3.97967-12 6.17752-133031 6  519114
 7.89355-14 8.56630-15 8.08222-16 6.78084-17 5.26550-18 3.97893-193031 6  519115
 8.400000+7 1.66816-10 7.08066-11 1.92834-11 3.84260-12 6.02330-133031 6  519116
 7.77304-14 8.52006-15 8.11538-16 6.80214-17 4.15008-18-8.89140-203031 6  519117
 8.493333+7 1.56738-10 6.70589-11 1.84299-11 3.70777-12 5.86905-133031 6  519118
 7.64938-14 8.47007-15 8.15747-16 6.91562-17 4.70982-18-6.57855-213031 6  519119
 8.586667+7 1.47164-10 6.34632-11 1.76011-11 3.57503-12 5.71453-133031 6  519120
 7.52198-14 8.41188-15 8.18532-16 7.05467-17 5.28527-18 1.77550-193031 6  519121
 8.680000+7 1.38067-10 6.02141-11 1.69182-11 3.48358-12 5.64675-133031 6  519122
 7.53881-14 8.55121-15 8.42901-16 7.32942-17 5.92995-18 5.57937-193031 6  519123
 8.773333+7 1.29418-10 5.71183-11 1.62711-11 3.39932-12 5.59273-133031 6  519124
 7.58006-14 8.72945-15 8.73885-16 7.73863-17 6.31403-18 7.80871-193031 6  519125
 8.866667+7 1.21192-10 5.41220-11 1.56301-11 3.31292-12 5.53192-133031 6  519126
 7.61113-14 8.89858-15 9.03647-16 8.01636-17 5.76202-18 2.69321-193031 6  519127
 8.960000+7 1.13365-10 5.12202-11 1.49948-11 3.22426-12 5.46384-133031 6  519128
 7.63065-14 9.05689-15 9.33405-16 8.45634-17 6.61382-18 2.25397-193031 6  519129
 9.053333+7 1.05911-10 4.84083-11 1.43645-11 3.13322-12 5.38812-133031 6  519130
 7.63789-14 9.20329-15 9.64122-16 8.90022-17 6.77343-18 2.03489-193031 6  519131
 9.146667+7 9.88106-11 4.56814-11 1.37386-11 3.03965-12 5.30422-133031 6  519132
 7.63134-14 9.33315-15 9.91886-16 9.28611-17 7.78507-18 6.57406-193031 6  519133
 9.240000+7 9.20407-11 4.30350-11 1.31165-11 2.94341-12 5.21162-133031 6  519134
 7.60991-14 9.44791-15 1.02013-15 9.77946-17 8.84729-18 8.27593-193031 6  519135
 9.333333+7 8.55816-11 4.04646-11 1.24976-11 2.84432-12 5.10975-133031 6  519136
 7.57188-14 9.54140-15 1.04540-15 1.01351-16 9.10744-18 8.42516-193031 6  519137
 9.426667+7 7.94139-11 3.79656-11 1.18812-11 2.74220-12 4.99794-133031 6  519138
 7.51573-14 9.61276-15 1.07015-15 1.06174-16 9.71035-18 7.59933-193031 6  519139
 9.520000+7 7.35193-11 3.55338-11 1.12665-11 2.63686-12 4.87556-133031 6  519140
 7.43974-14 9.65661-15 1.08962-15 1.08119-16 9.13822-18 5.04604-193031 6  519141
 9.613333+7 6.78802-11 3.31646-11 1.06528-11 2.52805-12 4.74178-133031 6  519142
 7.34173-14 9.67062-15 1.10820-15 1.12727-16 1.04106-17 8.06971-193031 6  519143
 9.706667+7 6.24798-11 3.08539-11 1.00392-11 2.41556-12 4.59583-133031 6  519144
 7.21980-14 9.65070-15 1.12209-15 1.15484-16 1.07442-17 8.67882-193031 6  519145
 9.800000+7 5.73022-11 2.85975-11 9.42494-12 2.29911-12 4.43682-133031 6  519146
 7.07153-14 9.59188-15 1.13170-15 1.17929-16 1.09683-17 8.64079-193031 6  519147
 9.893333+7 5.23325-11 2.63912-11 8.80910-12 2.17844-12 4.26379-133031 6  519148
 6.89430-14 9.48852-15 1.13622-15 1.20437-16 1.14455-17 8.80901-193031 6  519149
 9.986667+7 4.75558-11 2.42308-11 8.19075-12 2.05324-12 4.07569-133031 6  519150
 6.68540-14 9.33541-15 1.13426-15 1.21957-16 1.17170-17 8.99280-193031 6  519151
 1.008000+8 4.35452-11 2.24145-11 7.67235-12 1.94946-12 3.92430-133031 6  519152
 6.52974-14 9.25139-15 1.14073-15 1.24326-16 1.19726-17 8.88631-193031 6  519153
 1.017333+8 4.12517-11 2.14487-11 7.43368-12 1.91438-12 3.90783-133031 6  519154
 6.59558-14 9.47987-15 1.18588-15 1.31341-16 1.30323-17 1.04871-183031 6  519155
 1.026667+8 3.90722-11 2.05184-11 7.19962-12 1.87906-12 3.88938-133031 6  519156
 6.65824-14 9.70857-15 1.23218-15 1.38311-16 1.37349-17 1.02732-183031 6  519157
 1.036000+8 3.69994-11 1.96215-11 6.96982-12 1.84344-12 3.86876-133031 6  519158
 6.71719-14 9.93565-15 1.27928-15 1.45801-16 1.48779-17 1.24296-183031 6  519159
 1.045333+8 3.50265-11 1.87562-11 6.74395-12 1.80744-12 3.84578-133031 6  519160
 6.77193-14 1.01607-14 1.32734-15 1.53371-16 1.56857-17 1.24931-183031 6  519161
 1.054667+8 3.31474-11 1.79206-11 6.52173-12 1.77102-12 3.82026-133031 6  519162
 6.82197-14 1.03825-14 1.37590-15 1.61160-16 1.66400-17 1.31708-183031 6  519163
 1.064000+8 3.13558-11 1.71128-11 6.30280-12 1.73409-12 3.79196-133031 6  519164
 6.86660-14 1.05994-14 1.42509-15 1.69662-16 1.79040-17 1.45135-183031 6  519165
 1.073333+8 2.96459-11 1.63311-11 6.08677-12 1.69656-12 3.76061-133031 6  519166
 6.90520-14 1.08105-14 1.47417-15 1.77873-16 1.89720-17 1.55348-183031 6  519167
 1.082667+8 2.80125-11 1.55738-11 5.87334-12 1.65837-12 3.72595-133031 6  519168
 6.93700-14 1.10140-14 1.52333-15 1.86425-16 2.01537-17 1.65617-183031 6  519169
 1.092000+8 2.64507-11 1.48396-11 5.66225-12 1.61944-12 3.68776-133031 6  519170
 6.96126-14 1.12086-14 1.57243-15 1.95265-16 2.15079-17 1.84043-183031 6  519171
 1.101333+8 2.49563-11 1.41271-11 5.45325-12 1.57971-12 3.64577-133031 6  519172
 6.97722-14 1.13923-14 1.62080-15 2.03995-16 2.26403-17 1.88889-183031 6  519173
 1.110667+8 2.35250-11 1.34350-11 5.24605-12 1.53911-12 3.59970-133031 6  519174
 6.98398-14 1.15631-14 1.66855-15 2.13139-16 2.40385-17 2.04179-183031 6  519175
 1.120000+8 2.21527-11 1.27619-11 5.04039-12 1.49756-12 3.54926-133031 6  519176
 6.98063-14 1.17189-14 1.71473-15 2.22022-16 2.54221-17 2.22948-183031 6  519177
 1.129333+8 2.08358-11 1.21068-11 4.83603-12 1.45498-12 3.49415-133031 6  519178
 6.96617-14 1.18573-14 1.75949-15 2.31096-16 2.67869-17 2.34234-183031 6  519179
 1.138667+8 1.95711-11 1.14686-11 4.63274-12 1.41130-12 3.43407-133031 6  519180
 6.93955-14 1.19757-14 1.80201-15 2.39911-16 2.80779-17 2.45346-183031 6  519181
 1.148000+8 1.83551-11 1.08462-11 4.43029-12 1.36646-12 3.36868-133031 6  519182
 6.89967-14 1.20713-14 1.84181-15 2.48777-16 2.95677-17 2.60895-183031 6  519183
 1.157333+8 1.71850-11 1.02386-11 4.22844-12 1.32036-12 3.29763-133031 6  519184
 6.84531-14 1.21410-14 1.87834-15 2.57220-16 3.09060-17 2.72984-183031 6  519185
 1.166667+8 1.60576-11 9.64480-12 4.02695-12 1.27292-12 3.22055-133031 6  519186
 6.77515-14 1.21811-14 1.91056-15 2.65252-16 3.23400-17 2.91195-183031 6  519187
 1.176000+8 1.49704-11 9.06386-12 3.82557-12 1.22406-12 3.13704-133031 6  519188
 6.68778-14 1.21884-14 1.93829-15 2.72857-16 3.36854-17 3.05114-183031 6  519189
 1.185333+8 1.89431-12 1.15545-12 4.92637-13 1.59433-13 4.13562-143031 6  519190
 8.92734-15 1.64784-15 2.65438-16 3.78460-17 4.72880-18 4.32391-193031 6  519191
 1.194667+8 1.34658-11 8.25026-12 3.53911-12 1.15330-12 3.01365-133031 6  519192
 6.55510-14 1.21942-14 1.97984-15 2.84466-16 3.57538-17 3.27040-183031 6  519193
 1.204000+8 6.29729-12 3.88402-12 1.68143-12 5.53627-13 1.46263-133031 6  519194
 3.21774-14 6.05561-15 9.94779-16 1.44599-16 1.83640-17 1.69041-183031 6  519195
 1.213333+8 1.69324-30 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  519196
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  519197
 0.000000+0 1.600000+8          0         10       1620        1353031 6  519198
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  519199
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+03031 6  519200
 2.666668+5 1.47320-18-1.13729-34-2.90698-35 3.72097-35 1.34448-343031 6  519201
-3.64686-35 4.26963-35 4.40168-35-7.78696-35-7.96870-36-1.40807-353031 6  519202
 1.066667+6 5.89153-18 4.70466-25-8.92862-26-9.58861-26 6.21688-263031 6  519203
 3.09220-26-4.36722-26-4.50878-27 3.26406-26-3.01262-27-1.57271-263031 6  519204
 2.133333+6 3.48727-14 3.40946-18 4.82853-19 4.90817-20 4.51861-213031 6  519205
 1.50752-22-1.80633-22 1.11617-22-1.53592-22-7.68891-23 4.74270-233031 6  519206
 3.200000+6 1.11144-11 6.97661-15 1.04196-15 1.11993-16 9.37048-183031 6  519207
 6.36850-19 4.73518-20-1.22603-20 2.92115-21 8.23763-21-1.05756-203031 6  519208
 4.266667+6 3.65359-10 6.29232-13 9.87559-14 1.11630-14 9.87812-163031 6  519209
 7.03749-17 1.30920-18 3.26739-18-4.29180-18-1.71102-18 3.30150-183031 6  519210
 5.333333+6 3.550945-9 1.22267-11 1.94668-12 2.23265-13 2.00199-143031 6  519211
 1.45948-15 8.65738-17 1.67756-17 1.03968-17-1.27393-17-8.02310-183031 6  519212
 6.400000+6 1.599100-8 9.46894-11 1.45313-11 1.60538-12 1.38482-133031 6  519213
 9.81099-15 5.55607-16 2.24784-17 6.94538-18 8.24668-18 5.71028-183031 6  519214
 7.466667+6 4.051643-8 3.95489-10 5.90722-11 6.34966-12 5.32865-133031 6  519215
 3.68424-14 2.12131-15-1.23745-16-3.91070-16-6.87632-17 3.65314-163031 6  519216
 8.533333+6 6.581383-8 9.96827-10 1.45926-10 1.53684-11 1.26310-123031 6  519217
 8.49831-14 4.81828-15 3.77777-16 2.62937-16-4.02465-17-1.12251-163031 6  519218
 9.600000+6 7.956261-8 1.748574-9 2.52226-10 2.61678-11 2.11899-123031 6  519219
 1.40674-13 7.74084-15 3.14726-16-6.88565-18-1.57888-16 3.68731-173031 6  519220
 1.066667+7 8.133275-8 2.455626-9 3.50543-10 3.59861-11 2.88284-123031 6  519221
 1.89275-13 1.05297-14 6.85267-16 1.72988-17 3.08236-17 6.25974-173031 6  519222
 1.173333+7 7.598759-8 3.029724-9 4.29467-10 4.37742-11 3.48155-123031 6  519223
 2.26882-13 1.24161-14 7.78216-16 8.55049-17 4.22112-18-1.79303-163031 6  519224
 1.280000+7 6.768938-8 3.460253-9 4.88351-10 4.95555-11 3.92329-123031 6  519225
 2.54594-13 1.41520-14 5.01720-16 3.37025-17 1.85181-16-5.34110-173031 6  519226
 1.386667+7 5.886206-8 3.763116-9 5.29885-10 5.36451-11 4.23708-123031 6  519227
 2.74404-13 1.51057-14 9.11757-16 2.96488-16-1.65582-16-4.94330-173031 6  519228
 1.493333+7 5.066603-8 3.958977-9 5.57134-10 5.63697-11 4.44978-123031 6  519229
 2.87868-13 1.58452-14 7.26736-16-5.71795-18 1.42866-17-8.03457-173031 6  519230
 1.600000+7 4.353829-8 4.067083-9 5.72803-10 5.80011-11 4.58214-123031 6  519231
 2.96782-13 1.60359-14 5.97832-16-3.40084-18 1.70049-16 1.53451-173031 6  519232
 1.706667+7 3.754658-8 4.103911-9 5.79111-10 5.87547-11 4.65073-123031 6  519233
 3.01841-13 1.67779-14 7.10699-16-1.77480-16-9.57258-17-1.28947-163031 6  519234
 1.813333+7 3.259428-8 4.083537-9 5.77906-10 5.88039-11 4.66815-123031 6  519235
 3.03856-13 1.65051-14 6.41807-16 1.91556-16 1.19180-16-5.13205-173031 6  519236
 1.920000+7 2.853456-8 4.019479-9 5.70950-10 5.83142-11 4.64690-123031 6  519237
 3.03698-13 1.67618-14 6.24084-16 1.13515-16-5.41686-17-6.94843-173031 6  519238
 2.026667+7 2.518902-8 3.919504-9 5.59196-10 5.73674-11 4.59210-123031 6  519239
 3.01315-13 1.67778-14 6.47021-16-1.62210-16-2.48167-17 2.89163-173031 6  519240
 2.133333+7 2.240761-8 3.791044-9 5.43562-10 5.60445-11 4.50909-123031 6  519241
 2.97411-13 1.64331-14 7.38322-16 1.44419-16-4.62244-17-1.09264-163031 6  519242
 2.240000+7 2.006677-8 3.640778-9 5.24880-10 5.44186-11 4.40240-123031 6  519243
 2.91935-13 1.62894-14 6.74009-16 6.75597-17 1.30936-16 6.17404-173031 6  519244
 2.346667+7 1.806777-8 3.474329-9 5.03848-10 5.25510-11 4.27667-123031 6  519245
 2.85095-13 1.60378-14 8.47614-16 1.49630-16 1.16833-16 4.15650-173031 6  519246
 2.453333+7 1.633417-8 3.296439-9 4.81060-10 5.04939-11 4.13563-123031 6  519247
 2.77671-13 1.59054-14 8.58425-16 1.21190-17-8.14002-17-4.22458-173031 6  519248
 2.560000+7 1.480806-8 3.111107-9 4.57021-10 4.82928-11 3.98213-123031 6  519249
 2.69077-13 1.53434-14 7.44710-16 2.67997-17 3.14767-17 2.85038-173031 6  519250
 2.666667+7 1.344644-8 2.921719-9 4.32166-10 4.59861-11 3.81843-123031 6  519251
 2.59663-13 1.47992-14 6.31916-16 4.61125-17 1.28529-16 9.17460-173031 6  519252
 2.773333+7 1.221781-8 2.731133-9 4.06869-10 4.36087-11 3.64773-123031 6  519253
 2.50121-13 1.45373-14 6.89555-16-3.64661-17-5.10763-17-4.47698-173031 6  519254
 2.880000+7 1.109935-8 2.541758-9 3.81453-10 4.11907-11 3.47135-123031 6  519255
 2.39838-13 1.40212-14 7.53095-16 6.47365-17 5.02002-18 1.33641-173031 6  519256
 2.986667+7 1.007181-8 2.354893-9 3.56088-10 3.87472-11 3.29071-123031 6  519257
 2.29109-13 1.35430-14 6.76703-16 8.53817-18 4.71350-18-4.11438-183031 6  519258
 3.093333+7 9.111316-9 2.169151-9 3.30540-10 3.62496-11 3.10290-123031 6  519259
 2.17750-13 1.29575-14 6.80279-16 3.55498-18 1.86944-18 8.14920-183031 6  519260
 3.200000+7 8.208095-9 1.985479-9 3.04934-10 3.37086-11 2.90864-123031 6  519261
 2.05780-13 1.23473-14 6.43952-16 1.22561-17-1.58972-17-1.53890-173031 6  519262
 3.306667+7 7.365501-9 1.807294-9 2.79788-10 3.11801-11 2.71237-123031 6  519263
 1.93420-13 1.17014-14 6.28424-16 5.95692-17-1.84858-17-2.35045-173031 6  519264
 3.413333+7 6.587131-9 1.637518-9 2.55564-10 2.87152-11 2.51875-123031 6  519265
 1.81135-13 1.10400-14 5.78658-16 3.76128-17 7.36985-18-2.15923-173031 6  519266
 3.520000+7 5.866583-9 1.476097-9 2.32269-10 2.63161-11 2.32773-123031 6  519267
 1.68797-13 1.03733-14 5.62879-16 3.27634-17 2.91352-18-1.56488-173031 6  519268
 3.626667+7 5.199547-9 1.323141-9 2.09939-10 2.39880-11 2.13994-123031 6  519269
 1.56536-13 9.70343-15 5.12761-16 2.57317-17-9.16355-18 9.69865-203031 6  519270
 3.733333+7 4.586749-9 1.179791-9 1.88777-10 2.17553-11 1.95757-123031 6  519271
 1.44401-13 9.01345-15 5.06499-16 1.76824-17 7.82320-18 1.56292-173031 6  519272
 3.840000+7 4.030262-9 1.047371-9 1.69021-10 1.96477-11 1.78339-123031 6  519273
 1.32743-13 8.37249-15 4.79764-16 2.28193-17-2.68486-17-1.11268-173031 6  519274
 3.946667+7 3.529889-9 9.26509-10 1.50807-10 1.76844-11 1.61937-123031 6  519275
 1.21577-13 7.72871-15 4.08426-16 1.69106-17 2.07918-17 9.17062-183031 6  519276
 4.053333+7 3.084105-9 8.17390-10 1.34205-10 1.58770-11 1.46686-123031 6  519277
 1.11128-13 7.12644-15 4.10377-16 2.86529-17-1.40413-17-1.30490-173031 6  519278
 4.160000+7 2.691365-9 7.20120-10 1.19275-10 1.42371-11 1.32720-123031 6  519279
 1.01468-13 6.57035-15 3.59464-16 2.34324-17 1.53800-17 5.67934-183031 6  519280
 4.266667+7 2.350077-9 6.34734-10 1.06067-10 1.27751-11 1.20179-123031 6  519281
 9.27243-14 6.05454-15 3.37810-16 2.68658-17 1.29035-17 3.81740-183031 6  519282
 4.373333+7 2.058593-9 5.61209-10 9.46234-11 1.15010-11 1.09191-123031 6  519283
 8.50154-14 5.59493-15 3.08962-16 1.65038-17 9.80142-18 2.67917-183031 6  519284
 4.480000+7 1.815207-9 4.99468-10 8.49790-11 1.04243-11 9.98914-133031 6  519285
 7.84974-14 5.22128-15 2.94685-16 8.41530-18-6.04813-18-3.11077-183031 6  519286
 4.586667+7 1.618153-9 4.49392-10 7.71624-11 9.55417-12 9.24186-133031 6  519287
 7.33199-14 4.92378-15 2.83963-16 8.41929-18-5.25221-18-2.80455-183031 6  519288
 4.693333+7 1.465620-9 4.10824-10 7.11967-11 8.89910-12 8.69054-133031 6  519289
 6.95982-14 4.69825-15 2.59232-16 1.71622-17 1.36159-17 6.96400-183031 6  519290
 4.800000+7 1.351387-9 3.82331-10 6.68809-11 8.43967-12 8.32137-133031 6  519291
 6.72953-14 4.60784-15 2.75671-16 2.41852-17 7.65129-18-1.42442-183031 6  519292
 4.906667+7 1.253678-9 3.57949-10 6.32032-11 8.05187-12 8.01569-133031 6  519293
 6.54650-14 4.54040-15 2.73726-16 1.09174-17-7.99387-18-5.63755-183031 6  519294
 5.013333+7 1.168901-9 3.36773-10 6.00196-11 7.71912-12 7.75817-133031 6  519295
 6.39584-14 4.46701-15 2.74831-16 1.98910-17 6.50078-18 2.26422-183031 6  519296
